Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
007340,KOSPI,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,1988-09-24,12월,김상헌 김원종,http://www.x-probattery.co.kr,울산광역시
115390,KOSPI,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기,2010-01-28,12월,"김성훈, 김성태(각자 대표이사)",,충청남도
032350,KOSPI,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,"김기병, 백현, 김한준",http://lottetour.com,제주특별자치도
089860,KOSPI,롯데렌탈,운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",2021-08-19,12월,김현수,http://www.lotterental.com/,경기도
330590,KOSPI,롯데리츠,부동산 임대 및 공급업,부동산투자,2019-10-30,06월,롯데에이엠씨 주식회사,http://www.lottereit.co.kr/,서울특별시
000400,KOSPI,롯데손해보험,보험업,손해보험업,1971-04-16,12월,이은호,http://www.lotteins.co.kr,서울특별시
023530,KOSPI,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2006-02-09,12월,강성현,http://www.lotteshoppingir.com/,서울특별시
004000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김우찬,http://www.lottefinechem.com,울산광역시
286940,KOSPI,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI",2018-07-27,12월,노준형,http://www.ldcc.co.kr,서울특별시
280360,KOSPI,롯데제과,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,"신동빈, 이영구",http://www.lotteconf.co.kr/,서울특별시
004990,KOSPI,롯데지주,기타 금융업,지주회사,1974-02-16,12월,"신동빈,송용덕,이동우",http://www.lotte.co.kr,서울특별시
00499K,KOSPI,롯데지주우,,,,,,,
005300,KOSPI,롯데칠성,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1973-06-21,12월,박윤기,http://company.lottechilsung.co.kr,서울특별시
005305,KOSPI,롯데칠성우,,,,,,,
011170,KOSPI,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈,김교현,이영준,황진구",http://www.lottechem.com,서울특별시
002270,KOSPI,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",1973-05-09,12월,이진성,http://www.lottefoods.co.kr,서울특별시
071840,KOSPI,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",2011-06-29,12월,황영근,http://company.himart.co.kr,서울특별시
70102B96,KOSPI,룩셈부르크코어오피스(파생형)(A),,,,,,,
70103B96,KOSPI,룩셈부르크코어오피스(파생형)(C-I),,,,,,,
027740,KOSPI,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2002-10-29,12월,안정원,http://www.maniker.co.kr,경기도
137930,KOSPI,마이다스 200커버드콜5%OTM,,,,,,,
403790,KOSPI,마이다스 KoreaStock액티브,,,,,,,
292340,KOSPI,마이티 200커버드콜ATM레버리지,,,,,,,
159800,KOSPI,마이티 코스피100,,,,,,,
204320,KOSPI,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"정몽원, 김광헌, 조성현 (각자 대표이사)",http://www.mando.com,경기도
001080,KOSPI,만호제강,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1977-06-18,06월,김상환,http://www.manhorope.com,부산광역시
088980,KOSPI,맥쿼리인프라,신탁업 및 집합투자업,증권투자회사,2006-03-15,12월,맥쿼리자산운용(주),http://www.macquarie.com/kr/kr/mkif/index.html,서울특별시
094800,KOSPI,맵스리얼티1,신탁업 및 집합투자업,,2007-04-09,12월,미래에셋자산운용(주),http://www.miraeasset.com,서울특별시
74401777,KOSPI,맵스미국11호,,,,,,,
74401BAA,KOSPI,맵스미국16호 종류A,,,,,,,
74401769,KOSPI,맵스미국9-2호,,,,,,,
74401773,KOSPI,맵스호주2호,,,,,,,
610032,KOSPI,메리츠 CSI 300 ETN,,,,,,,
610031,KOSPI,메리츠 S&P 유럽탄소배출권 선물 ETN,,,,,,,
610030,KOSPI,메리츠 S&P 유럽탄소배출권 선물 ETN(H),,,,,,,
610033,KOSPI,메리츠 STAR 50 ETN,,,,,,,
610026,KOSPI,메리츠 구리 선물 ETN(H),,,,,,,
610018,KOSPI,메리츠 국채10년 ETN,,,,,,,
610007,KOSPI,메리츠 국채30년 ETN,,,,,,,
610011,KOSPI,메리츠 금 선물 ETN(H),,,,,,,
610034,KOSPI,메리츠 대표 농산물 선물 ETN(H),,,,,,,
610005,KOSPI,메리츠 레버리지 KRX300 선물 ETN,,,,,,,
610028,KOSPI,메리츠 레버리지 구리 선물 ETN(H),,,,,,,
610019,KOSPI,메리츠 레버리지 국채10년 ETN,,,,,,,
610008,KOSPI,메리츠 레버리지 국채30년 ETN,,,,,,,
610012,KOSPI,메리츠 레버리지 금 선물 ETN(H),,,,,,,
610035,KOSPI,메리츠 레버리지 대표 농산물 선물 ETN(H),,,,,,,
610023,KOSPI,메리츠 레버리지 미국채10년 ETN(H),,,,,,,
610016,KOSPI,메리츠 레버리지 은 선물 ETN(H),,,,,,,
610002,KOSPI,메리츠 레버리지 인플레이션 국채 ETN,,,,,,,
610003,KOSPI,메리츠 미국 인플레이션 국채 ETN(H),,,,,,,
610004,KOSPI,메리츠 미국레버리지 인플레이션국채ETN(H),,,,,,,
610022,KOSPI,메리츠 미국채10년 ETN(H),,,,,,,
610014,KOSPI,메리츠 은 선물 ETN(H),,,,,,,
610006,KOSPI,메리츠 인버스 2X KRX300 선물 ETN,,,,,,,
610029,KOSPI,메리츠 인버스 2X 구리 선물 ETN(H),,,,,,,
610021,KOSPI,메리츠 인버스 2X 국채10년 ETN,,,,,,,
610010,KOSPI,메리츠 인버스 2X 국채30년 ETN,,,,,,,
610013,KOSPI,메리츠 인버스 2X 금 선물 ETN(H),,,,,,,
610036,KOSPI,메리츠 인버스 2X 대표 농산물 선물 ETN(H),,,,,,,
610025,KOSPI,메리츠 인버스 2X 미국채10년 ETN(H),,,,,,,
610017,KOSPI,메리츠 인버스 2X 은 선물 ETN(H),,,,,,,
610027,KOSPI,메리츠 인버스 구리 선물 ETN(H),,,,,,,
610020,KOSPI,메리츠 인버스 국채10년 ETN,,,,,,,
610009,KOSPI,메리츠 인버스 국채30년 ETN,,,,,,,
610024,KOSPI,메리츠 인버스 미국채10년 ETN(H),,,,,,,
610015,KOSPI,메리츠 인버스 은 선물 ETN(H),,,,,,,
610001,KOSPI,메리츠 인플레이션 국채 ETN,,,,,,,
138040,KOSPI,메리츠금융지주,기타 금융업,투자사업,2011-05-13,12월,김용범,http://www.meritzgroup.com,서울특별시
74601669,KOSPI,메리츠베트남주식혼합,,,,,,,
008560,KOSPI,메리츠증권,금융 지원 서비스업,"유가증권의 위탁매매,자기매매,인수공모주선업무",1992-01-15,12월,최희문,http://www.imeritz.com,서울특별시
000060,KOSPI,메리츠화재,보험업,"손해보험(화재,해상,운송보험)",1956-07-02,12월,김용범,http://www.meritzfire.com,서울특별시
090370,KOSPI,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,유지헌,http://www.metalabs.co.kr,서울특별시
017180,KOSPI,명문제약,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",2008-07-10,12월,배철한,http://www.mmpharm.co.kr,경기도
009900,KOSPI,명신산업,자동차 신품 부품 제조업,자동차차체부품,2020-12-07,12월,박봉근,http://www.myoungshinindustry.com,경상북도
012690,KOSPI,모나리자,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,박세훈,http://www.monarisa.co.kr,서울특별시
005360,KOSPI,모나미,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1974-06-26,12월,송하경,http://www.monami.com,경기도
204210,KOSPI,모두투어리츠,부동산 임대 및 공급업,"호텔 부동산 취득, 관리, 개량 및 처분",2016-09-22,12월,최동주,http://www.modetourreit.com,서울특별시
009680,KOSPI,모토닉,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",1994-01-14,12월,"김영봉, 신현돈(각자 대표이사)",http://www.motonic.co.kr,서울특별시
009580,KOSPI,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시
009200,KOSPI,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,이도균,http://www.moorim.co.kr,경상남도
033920,KOSPI,무학,알코올음료 제조업,소주,2010-07-20,12월,"최재호, 최낙준 (각자 대표이사)",http://www.muhak.co.kr,경상남도
008420,KOSPI,문배철강,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,배종민,http://www.moonbaesteel.co.kr,서울특별시
52G574,KOSPI,미래G574삼성전자콜,,,,,,,
52G601,KOSPI,미래G601SK하이닉콜,,,,,,,
52G624,KOSPI,미래G624현대차콜,,,,,,,
52G810,KOSPI,미래G810삼성전자콜,,,,,,,
52G811,KOSPI,미래G811삼성전자콜,,,,,,,
52G822,KOSPI,미래G822SK하이닉콜,,,,,,,
52G834,KOSPI,미래G834현대차콜,,,,,,,
52G837,KOSPI,미래G837현대차풋,,,,,,,
52G850,KOSPI,미래G850LG화학콜,,,,,,,
52G852,KOSPI,미래G852LG화학콜,,,,,,,
52G882,KOSPI,미래G882카카오풋,,,,,,,
52G892,KOSPI,미래G892모비스콜,,,,,,,
52G893,KOSPI,미래G893모비스콜,,,,,,,
52G904,KOSPI,미래G904SK콜,,,,,,,
52G905,KOSPI,미래G905SK콜,,,,,,,
52G913,KOSPI,미래G913POSCO콜,,,,,,,
52G930,KOSPI,미래G930KB금융콜,,,,,,,
52G931,KOSPI,미래G931KB금융콜,,,,,,,
52G975,KOSPI,미래G975엘지디스콜,,,,,,,
52G998,KOSPI,미래G998호텔신라풋,,,,,,,
52GA05,KOSPI,미래GA05현대제철콜,,,,,,,
52GA12,KOSPI,미래GA12케이티지콜,,,,,,,
52GA99,KOSPI,미래GA99삼성전자콜,,,,,,,
52GB01,KOSPI,미래GB01삼성전자콜,,,,,,,
52GB02,KOSPI,미래GB02삼성전자콜,,,,,,,
52GB03,KOSPI,미래GB03삼성전자콜,,,,,,,
52GB09,KOSPI,미래GB09삼성전자풋,,,,,,,
52GB10,KOSPI,미래GB10삼성전자풋,,,,,,,
52GB46,KOSPI,미래GB46현대차콜,,,,,,,
52GB48,KOSPI,미래GB48현대차콜,,,,,,,
52GB54,KOSPI,미래GB54기아콜,,,,,,,
52GB57,KOSPI,미래GB57신풍제약콜,,,,,,,
52GB69,KOSPI,미래GB69POSCO콜,,,,,,,
52GB72,KOSPI,미래GB72하이브콜,,,,,,,
52GB80,KOSPI,미래GB80모비스콜,,,,,,,
52GB81,KOSPI,미래GB81모비스콜,,,,,,,
52GB90,KOSPI,미래GB90엘지디스콜,,,,,,,
52GB95,KOSPI,미래GB95한국전력콜,,,,,,,
52GB97,KOSPI,미래GB97한국전력콜,,,,,,,
52GC11,KOSPI,미래GC11KB금융콜,,,,,,,
52GC12,KOSPI,미래GC12KB금융콜,,,,,,,
52GC31,KOSPI,미래GC31SK콜,,,,,,,
52GC78,KOSPI,미래GC78한국지주콜,,,,,,,
52GD66,KOSPI,미래GD66SK하이닉콜,,,,,,,
52GD68,KOSPI,미래GD68SK하이닉콜,,,,,,,
52GD74,KOSPI,미래GD74카카오콜,,,,,,,
52GD98,KOSPI,미래GD98SK이노콜,,,,,,,
52GE03,KOSPI,미래GE03현대차콜,,,,,,,
52GE04,KOSPI,미래GE04현대차콜,,,,,,,
52GE11,KOSPI,미래GE11기아콜,,,,,,,
52GE12,KOSPI,미래GE12기아콜,,,,,,,
52GE19,KOSPI,미래GE19엘지전자콜,,,,,,,
52GE30,KOSPI,미래GE30셀트리온콜,,,,,,,
52GE37,KOSPI,미래GE37POSCO콜,,,,,,,
52GE46,KOSPI,미래GE46모비스콜,,,,,,,
52GE54,KOSPI,미래GE54엘지디스콜,,,,,,,
52GE63,KOSPI,미래GE63한국전력콜,,,,,,,
52GE72,KOSPI,미래GE72KB금융콜,,,,,,,
52GE73,KOSPI,미래GE73KB금융콜,,,,,,,
52GE74,KOSPI,미래GE74KB금융콜,,,,,,,
52GE75,KOSPI,미래GE75KB금융콜,,,,,,,
52GE86,KOSPI,미래GE86한화솔루콜,,,,,,,
52GE89,KOSPI,미래GE89한화솔루콜,,,,,,,
52GE93,KOSPI,미래GE93SK콜,,,,,,,
52GE95,KOSPI,미래GE95SK콜,,,,,,,
52GE99,KOSPI,미래GE99롯데케미콜,,,,,,,
52GF03,KOSPI,미래GF03NC소프트콜,,,,,,,
52GF07,KOSPI,미래GF07호텔신라콜,,,,,,,
52GF10,KOSPI,미래GF10신한지주콜,,,,,,,
52GG41,KOSPI,미래GG41삼성전자콜,,,,,,,
52GG42,KOSPI,미래GG42삼성전자콜,,,,,,,
52GG45,KOSPI,미래GG45삼성전자콜,,,,,,,
52GG46,KOSPI,미래GG46삼성전자콜,,,,,,,
52GG48,KOSPI,미래GG48삼성전자콜,,,,,,,
52GG49,KOSPI,미래GG49삼성전자콜,,,,,,,
52GG50,KOSPI,미래GG50삼성전자콜,,,,,,,
52GG51,KOSPI,미래GG51삼성전자콜,,,,,,,
52GG63,KOSPI,미래GG63SK하이닉콜,,,,,,,
52GG64,KOSPI,미래GG64SK하이닉콜,,,,,,,
52GG65,KOSPI,미래GG65SK하이닉콜,,,,,,,
52GG66,KOSPI,미래GG66SK하이닉콜,,,,,,,
52GG67,KOSPI,미래GG67SK하이닉콜,,,,,,,
52GG68,KOSPI,미래GG68SK하이닉콜,,,,,,,
52GG69,KOSPI,미래GG69SK하이닉콜,,,,,,,
52GG70,KOSPI,미래GG70SK하이닉콜,,,,,,,
52GG71,KOSPI,미래GG71SK하이닉콜,,,,,,,
52GG72,KOSPI,미래GG72SK하이닉콜,,,,,,,
52GG73,KOSPI,미래GG73SK하이닉콜,,,,,,,
52GG74,KOSPI,미래GG74SK하이닉콜,,,,,,,
52GG80,KOSPI,미래GG80LG화학콜,,,,,,,
52GG83,KOSPI,미래GG83네이버콜,,,,,,,
52GG86,KOSPI,미래GG86SK이노콜,,,,,,,
52GG87,KOSPI,미래GG87SK이노콜,,,,,,,
52GG95,KOSPI,미래GG95현대차콜,,,,,,,
52GG97,KOSPI,미래GG97현대차콜,,,,,,,
52GG98,KOSPI,미래GG98현대차콜,,,,,,,
52GG99,KOSPI,미래GG99현대차콜,,,,,,,
52GH01,KOSPI,미래GH01현대차콜,,,,,,,
52GH02,KOSPI,미래GH02현대차콜,,,,,,,
52GH03,KOSPI,미래GH03현대차콜,,,,,,,
52GH04,KOSPI,미래GH04현대차콜,,,,,,,
52GH08,KOSPI,미래GH08기아콜,,,,,,,
52GH10,KOSPI,미래GH10기아콜,,,,,,,
52GH11,KOSPI,미래GH11기아콜,,,,,,,
52GH19,KOSPI,미래GH19엘지전자콜,,,,,,,
52GH21,KOSPI,미래GH21엘지전자콜,,,,,,,
52GH23,KOSPI,미래GH23엘지전자콜,,,,,,,
52GH24,KOSPI,미래GH24엘지전자콜,,,,,,,
52GH25,KOSPI,미래GH25엘지전자콜,,,,,,,
52GH33,KOSPI,미래GH33셀트리온콜,,,,,,,
52GH40,KOSPI,미래GH40POSCO콜,,,,,,,
52GH41,KOSPI,미래GH41POSCO콜,,,,,,,
52GH46,KOSPI,미래GH46삼성바이콜,,,,,,,
52GH52,KOSPI,미래GH52모비스콜,,,,,,,
52GH54,KOSPI,미래GH54모비스콜,,,,,,,
52GH55,KOSPI,미래GH55모비스콜,,,,,,,
52GH63,KOSPI,미래GH63엘지디스콜,,,,,,,
52GH66,KOSPI,미래GH66엘지디스콜,,,,,,,
52GH69,KOSPI,미래GH69엘지디스콜,,,,,,,
52GH74,KOSPI,미래GH74한국전력콜,,,,,,,
52GH75,KOSPI,미래GH75한국전력콜,,,,,,,
52GH76,KOSPI,미래GH76한국전력콜,,,,,,,
52GH77,KOSPI,미래GH77한국전력콜,,,,,,,
52GH82,KOSPI,미래GH82삼성엔지콜,,,,,,,
52GH88,KOSPI,미래GH88KB금융콜,,,,,,,
52GH89,KOSPI,미래GH89KB금융콜,,,,,,,
52GH90,KOSPI,미래GH90KB금융콜,,,,,,,
52GJ04,KOSPI,미래GJ04삼성물산콜,,,,,,,
52GJ05,KOSPI,미래GJ05삼성물산콜,,,,,,,
52GJ12,KOSPI,미래GJ12SK콜,,,,,,,
52GJ13,KOSPI,미래GJ13SK콜,,,,,,,
52GJ14,KOSPI,미래GJ14SK콜,,,,,,,
52GJ15,KOSPI,미래GJ15SK콜,,,,,,,
52GJ25,KOSPI,미래GJ25NC소프트콜,,,,,,,
52GJ26,KOSPI,미래GJ26NC소프트콜,,,,,,,
52GJ27,KOSPI,미래GJ27NC소프트콜,,,,,,,
52GJ33,KOSPI,미래GJ33호텔신라콜,,,,,,,
52GJ41,KOSPI,미래GJ41신한지주콜,,,,,,,
52GJ42,KOSPI,미래GJ42신한지주콜,,,,,,,
52GJ53,KOSPI,미래GJ53넷마블콜,,,,,,,
52GJ54,KOSPI,미래GJ54넷마블콜,,,,,,,
52GJ56,KOSPI,미래GJ56한국지주콜,,,,,,,
52GJ58,KOSPI,미래GJ58한국지주콜,,,,,,,
52GK18,KOSPI,미래GK18KOSPI200콜,,,,,,,
52GK19,KOSPI,미래GK19KOSPI200콜,,,,,,,
52GK20,KOSPI,미래GK20KOSPI200콜,,,,,,,
52GK21,KOSPI,미래GK21KOSPI200콜,,,,,,,
52GK22,KOSPI,미래GK22KOSPI200콜,,,,,,,
52GK23,KOSPI,미래GK23KOSPI200콜,,,,,,,
52GK24,KOSPI,미래GK24KOSPI200콜,,,,,,,
52GK25,KOSPI,미래GK25KOSPI200콜,,,,,,,
52GK26,KOSPI,미래GK26KOSPI200콜,,,,,,,
52GK27,KOSPI,미래GK27KOSPI200콜,,,,,,,
52GK28,KOSPI,미래GK28KOSPI200콜,,,,,,,
52GK29,KOSPI,미래GK29KOSPI200콜,,,,,,,
52GK30,KOSPI,미래GK30KOSPI200콜,,,,,,,
52GK31,KOSPI,미래GK31KOSPI200콜,,,,,,,
52GK32,KOSPI,미래GK32KOSPI200콜,,,,,,,
52GK33,KOSPI,미래GK33KOSPI200콜,,,,,,,
52GK34,KOSPI,미래GK34KOSPI200콜,,,,,,,
52GK35,KOSPI,미래GK35KOSPI200콜,,,,,,,
